itemno,noun,adjective,stimtype,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.rt,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,test_pract_keys.rt,confid_rate_keys.rt,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
17,csomagolás,ízléses,TARG,,,,,1,0,1,0,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.1150450678542,None,715.1150450678542,None,715.1150450678542,None,716.1305568320677,None,None,,716.1305568320677,None,716.1305568320677,None,716.1305568320677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
84,útmutatás,szakszerű,FOIL,,,,,1,0,1,0,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.152175210882,None,718.152175210882,None,718.152175210882,None,719.1627366836183,None,2,1.596471754834056,719.1627366836183,None,719.1627366836183,None,719.1627366836183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
97,világítás,hangulatos,TARG,,,,,1,0,1,0,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.1734045203775,None,721.1734045203775,None,721.1734045203775,None,722.1952953408472,None,2,1.3419029121287167,722.1952953408472,None,722.1952953408472,None,722.1952953408472,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
50,leépítés,túlzott,FOIL,,,,,1,0,1,0,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.2222173148766,None,724.2222173148766,None,724.2222173148766,None,725.2356661730446,None,j,1.9764801268465817,725.2356661730446,None,725.2356661730446,None,725.2356661730446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
109,mozzanat,színészi,FOIL,,,,,1,0,1,0,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.2569685690105,None,727.2569685690105,None,727.2569685690105,None,728.2796170013025,None,j,1.1584749608300626,728.2796170013025,None,728.2796170013025,None,728.2796170013025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
33,iránytű,hasznos,TARG,,,,,1,0,1,0,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.2960397042334,None,730.2960397042334,None,730.2960397042334,None,731.3179323906079,None,None,,731.3179323906079,None,731.3179323906079,None,731.3179323906079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
7,testmozgás,speciális,FOIL,,,,,1,0,1,0,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.3271120609716,None,733.3271120609716,None,733.3271120609716,None,734.3497160198167,None,2,1.7573644807562232,734.3497160198167,None,734.3497160198167,None,734.3497160198167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
26,folyadék,elegendő,TARG,,,,,1,0,1,0,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.3785674786195,None,736.3785674786195,None,736.3785674786195,None,737.3979621604085,None,2,0.996963020414114,737.3979621604085,None,737.3979621604085,None,737.3979621604085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
60,műanyag,felesleges,TARG,,,,,1,0,1,0,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.4184839297086,None,739.4184839297086,None,739.4184839297086,None,740.4370252094232,None,2,1.7559285629540682,740.4370252094232,None,740.4370252094232,None,740.4370252094232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
19,mellékutca,rendezetlen,FOIL,,,,,1,0,1,0,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.448517835699,None,742.448517835699,None,742.448517835699,None,743.4733417592943,None,j,1.7264967658556998,743.4733417592943,None,743.4733417592943,None,743.4733417592943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
79,szemüveg,kényelmes,TARG,,,,,1,0,1,0,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4859176217578,None,745.4859176217578,None,745.4859176217578,None,746.4968423498794,None,j,1.7960291299968958,746.4968423498794,None,746.4968423498794,None,746.4968423498794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
118,kiképzés,lélektani,FOIL,,,,,1,0,1,0,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.5067211631685,None,748.5067211631685,None,748.5067211631685,None,749.5219281413592,None,2,1.6450422750785947,749.5219281413592,None,749.5219281413592,None,749.5219281413592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
93,testrész,előnytelen,FOIL,,,,,1,0,1,0,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.5543539985083,None,751.5543539985083,None,751.5543539985083,None,752.5639880495146,None,2,1.5868812445551157,752.5639880495146,None,752.5639880495146,None,752.5639880495146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
57,monitor,kijelzős,TARG,,,,,1,0,1,0,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5824661948718,None,754.5824661948718,None,754.5824661948718,None,755.6006109411828,None,2,1.8952262355014682,755.6006109411828,None,755.6006109411828,None,755.6006109411828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
24,irodaház,szemközti,FOIL,,,,,1,0,1,0,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.6077239727601,None,757.6077239727601,None,757.6077239727601,None,758.6237121992745,None,2,1.7370517076924443,758.6237121992745,None,758.6237121992745,None,758.6237121992745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
86,távirat,udvarias,TARG,,,,,1,0,1,0,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.6350570973009,None,760.6350570973009,None,760.6350570973009,None,761.6498470157385,None,j,1.637959722429514,761.6498470157385,None,761.6498470157385,None,761.6498470157385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
32,szállítás,időigényes,FOIL,,,,,1,0,1,0,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.6596521204337,None,763.6596521204337,None,763.6596521204337,None,764.6796877863817,None,2,1.7979950024746358,764.6796877863817,None,764.6796877863817,None,764.6796877863817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
16,csillagász,figyelmes,TARG,,,,,1,0,1,0,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.6995197436772,None,766.6995197436772,None,766.6995197436772,None,767.711296940688,None,2,1.6043371111154556,767.711296940688,None,767.711296940688,None,767.711296940688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
70,kritika,érthetetlen,FOIL,,,,,1,0,1,0,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.7342797056772,None,769.7342797056772,None,769.7342797056772,None,770.7467168588191,None,j,1.879809950478375,770.7467168588191,None,770.7467168588191,None,770.7467168588191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.7722831550054,None,4,284.34455610997975,792.7516767918132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.1614920352586,None,4,16.366459992248565,1077.1614920352586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.1614920352586,None,1077.1614920352586,None,1093.6219251556322,None,4,82.02515732264146,1093.6219251556322,None,1175.7336573814973,None,['4'],[7.926581297535449],1175.7336573814973,None,1183.9985995371826,None,None,1183.9985995371826,1185.0995662701316,1185.0995662701316,None,nback_1_practice,H,None,[],no_resp,None,correct rejection,1,1186.0009054954164,None,1186.0009054954164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.3009676034562,1186.017594886478,None,1186.3009676034562,1187.4127831789665,1187.4127831789665,1188.2976811970584,nback_1_practice,J,None,[],no_resp,None,correct rejection,1,1188.3143559706398,None,1188.3143559706398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.6118264608085,1188.327251391951,None,1188.6118264608085,1189.7319213426672,1189.7319213426672,None,nback_1_practice,L,None,[],no_resp,None,correct rejection,1,1190.6187290961855,None,1190.6187290961855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.9382941164076,1190.6547705610283,['4'],1190.9382941164076,None,None,1190.6547705610283,nback_1_practice,L,['4'],[0.8328233864158392],4,0.8328233864158392,hit,1,1191.797718051169,None,1191.797718051169,None,[0.8328233864158392],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0926186940633,None,None,1192.0926186940633,1193.2163147209212,1193.2163147209212,None,nback_1_practice,S,None,[],no_resp,None,correct rejection,1,1194.1079265934416,None,1194.1079265934416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.405610745307,1194.1202662461437,None,1194.405610745307,1195.5150421443395,1195.5150421443395,1194.1202662461437,nback_1_practice,Y,None,[],no_resp,None,correct rejection,1,1196.4136522871443,None,1196.4136522871443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.7105620321818,1196.4309770641848,['4'],1196.7105620321818,None,None,1196.4309770641848,nback_1_practice,Y,['4'],[0.4972000075504184],4,0.4972000075504184,hit,1,1197.2445807101205,None,1197.2445807101205,None,[0.4972000075504184],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.5467971605249,None,None,1197.5467971605249,1198.6517261173576,1198.6517261173576,None,nback_1_practice,J,None,[],no_resp,None,correct rejection,1,1199.5514257161879,None,1199.5514257161879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.853909321595,1199.563034192659,None,1199.853909321595,1200.9640594567172,1200.9461476546712,1201.847046028357,nback_1_practice,P,None,[],no_resp,None,correct rejection,1,1201.8637208019384,None,1201.8637208019384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.1617862475105,1201.8793658325449,None,1202.1617862475105,1203.2675835345872,1203.2675835345872,None,nback_1_practice,Z,None,[],no_resp,None,correct rejection,1,1204.1651182163507,None,1204.1651182163507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.4666653811,1204.1828230437823,['4'],1204.4666653811,None,None,1204.1828230437823,nback_1_practice,Z,['4'],[0.362320183776319],4,0.362320183776319,hit,1,1204.8566264303402,None,1204.8566264303402,None,[0.362320183776319],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.1503853681497,None,None,1205.1503853681497,1206.271147981286,1206.2461813054979,1207.144624593202,nback_1_practice,F,None,[],no_resp,None,correct rejection,1,1207.1612993667834,None,1207.1612993667834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
