itemno	noun	adjective	stimtype	encoding_version_noun	encoding_version_adjective	repeat_enc.thisRepN	repeat_enc.thisTrialN	repeat_enc.thisN	repeat_enc.thisIndex	enc_practice_loop.thisRepN	enc_practice_loop.thisTrialN	enc_practice_loop.thisN	enc_practice_loop.thisIndex	break_loop.thisRepN	break_loop.thisTrialN	break_loop.thisN	break_loop.thisIndex	enc_loop.thisRepN	enc_loop.thisTrialN	enc_loop.thisN	enc_loop.thisIndex	level_loop.thisRepN	level_loop.thisTrialN	level_loop.thisN	level_loop.thisIndex	practiceRepeat.thisRepN	practiceRepeat.thisTrialN	practiceRepeat.thisN	practiceRepeat.thisIndex	practice_loop.thisRepN	practice_loop.thisTrialN	practice_loop.thisN	practice_loop.thisIndex	blokk_loop.thisRepN	blokk_loop.thisTrialN	blokk_loop.thisN	blokk_loop.thisIndex	trial_loop.thisRepN	trial_loop.thisTrialN	trial_loop.thisN	trial_loop.thisIndex	repeat_rec_pract.thisRepN	repeat_rec_pract.thisTrialN	repeat_rec_pract.thisN	repeat_rec_pract.thisIndex	test_pract_loop.thisRepN	test_pract_loop.thisTrialN	test_pract_loop.thisN	test_pract_loop.thisIndex	test_loop.thisRepN	test_loop.thisTrialN	test_loop.thisN	test_loop.thisIndex	exp_intro.started	exp_intro.stopped	exp_intro_cont.started	exp_intro_cont.stopped	exp_continue.keys	exp_continue.rt	exp_continue.started	exp_continue.stopped	enc_instr_text.started	enc_instr_text.stopped	enc_instr_cont_text.started	enc_instr_cont_text.stopped	enc_instr_cont_key.keys	enc_instr_cont_key.rt	enc_instr_cont_key.started	enc_instr_cont_key.stopped	newspaper.started	newspaper.stopped	editor.started	editor.stopped	enc_pract_start_text.started	enc_pract_start_text.stopped	key_resp_5.keys	key_resp_5.rt	key_resp_5.started	key_resp_5.stopped	fx_cross.started	fx_cross.stopped	megfelelõ_v.started	megfelelõ_v.stopped	nemmegf_v.started	nemmegf_v.stopped	enc_cross_resp.keys	enc_cross_resp.started	enc_cross_resp.stopped	word_pair_text.started	word_pair_text.stopped	enc_keys.keys	enc_keys.started	enc_keys.stopped	megfelelõ_válasz.started	megfelelõ_válasz.stopped	nemmegfelelõ_válasz.started	nemmegfelelõ_válasz.stopped	enc_feedback_text.started	enc_feedback_text.stopped	enc_cross_resp.rt	enc_keys.rt	enc_repeat_button.keys	enc_repeat_button.rt	enc_repeat_button.started	enc_repeat_button.stopped	repeat_text_for_enc.started	repeat_text_for_enc.stopped	enc_pract_endtext.started	enc_pract_endtext.stopped	enc_pract_cont_text.started	enc_pract_cont_text.stopped	end_enc_pract_key.keys	end_enc_pract_key.rt	end_enc_pract_key.started	end_enc_pract_key.stopped	end_enc_text.started	end_enc_text.stopped	end_enc_key.keys	end_enc_key.rt	end_enc_key.started	end_enc_key.stopped	instr_instr.started	instr_instr.stopped	instr_tovabb.keys	instr_tovabb.rt	instr_tovabb.started	instr_tovabb.stopped	sad_computer.started	sad_computer.stopped	warning.started	warning.stopped	lvl_instr_text.started	lvl_instr_text.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	pract_inst_text.started	pract_inst_text.stopped	pract_inst_key.keys	pract_inst_key.rt	pract_inst_key.started	pract_inst_key.stopped	pract_stim.started	pract_stim.stopped	pract_resp.keys	pract_resp.started	pract_resp.stopped	nback_feedback.started	nback_feedback.stopped	feladat_blokk	Betû	All_keys	All_RT	Answer_key	Answer RT	Response type	Correctness	pract_stim2.started	pract_stim2.stopped	feedback_2.started	feedback_2.stopped	repeat_pract_text.started	repeat_pract_text.stopped	repeat_practice_key.keys	repeat_practice_key.rt	repeat_practice_key.started	repeat_practice_key.stopped	pract_resp.rt	szunet_text.started	szunet_text.stopped	szunet_key.keys	szunet_key.rt	szunet_key.started	szunet_key.stopped	test_stim.started	test_stim.stopped	key_resp.keys	key_resp.started	key_resp.stopped	key_resp.rt	blokk_szun_text.started	blokk_szun_text.stopped	blokk_szun_resp.keys	blokk_szun_resp.rt	blokk_szun_resp.started	blokk_szun_resp.stopped	text_3.started	text_3.stopped	end_keys.keys	end_keys.rt	end_keys.started	end_keys.stopped	break_text.started	break_text.stopped	break_cont_text.started	break_cont_text.stopped	szun2_resp.keys	szun2_resp.rt	szun2_resp.started	szun2_resp.stopped	test_instr_text.started	test_instr_text.stopped	test_instr_cont_text.started	test_instr_cont_text.stopped	test_instr_cont_key.keys	test_instr_cont_key.rt	test_instr_cont_key.started	test_instr_cont_key.stopped	news_coffee.started	news_coffee.stopped	editorman.started	editorman.stopped	test2_inst.started	test2_inst.stopped	test2_space.started	test2_space.stopped	test2_resp.keys	test2_resp.rt	test2_resp.started	test2_resp.stopped	test_pract_start_text.started	test_pract_start_text.stopped	test_pract_begin.keys	test_pract_begin.rt	test_pract_begin.started	test_pract_begin.stopped	test_pract_words.started	test_pract_words.stopped	test_pract_keys.keys	test_pract_keys.started	test_pract_keys.stopped	régi_válasz.started	régi_válasz.stopped	uj_válasz.started	uj_válasz.stopped	confid_break_text.started	confid_break_text.stopped	confid_break_gombok.keys	confid_break_gombok.started	confid_break_gombok.stopped	konfidencia_kérdés.started	konfidencia_kérdés.stopped	confid_rate_keys.keys	confid_rate_keys.started	confid_rate_keys.stopped	test_pract_feedback_text.started	test_pract_feedback_text.stopped	feedback_button.keys	feedback_button.rt	feedback_button.started	feedback_button.stopped	test_pract_keys.rt	confid_rate_keys.rt	confid_break_gombok.rt	repeat_pract_rec_textbox.started	repeat_pract_rec_textbox.stopped	rec_pract_repeat_button.keys	rec_pract_repeat_button.rt	rec_pract_repeat_button.started	rec_pract_repeat_button.stopped	test_pract_end_text.started	test_pract_end_text.stopped	test_pract_end_cont_text.started	test_pract_end_cont_text.stopped	test_pract_end_key.keys	test_pract_end_key.rt	test_pract_end_key.started	test_pract_end_key.stopped	test_end_text.started	test_end_text.stopped	end_exp_text.started	end_exp_text.stopped	key_resp_3.keys	key_resp_3.rt	key_resp_3.started	key_resp_3.stopped	Résztvevõ kódja:	Lista száma:	date	expName	psychopyVersion	frameRate
																						1	0	1	0	8	0	8	0	4	0	4	0																																																																																																															3025.35566028874	3025.079329693719	None	3025.35566028874	3026.458266959351	3026.458266959351	None	nback_2_practice	F	None	[]	no_resp	None	correct rejection	1	3027.367911677851	None	3027.367911677851	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	8	0	8	0	5	0	5	0																																																																																																															3027.662937283021	3027.378562813683	None	3027.662937283021	3028.7719388710393	3028.7719388710393	3029.6566210502933	nback_2_practice	D	None	[]	no_resp	None	correct rejection	1	3029.675940375062	None	3029.675940375062	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	8	0	8	0	6	0	6	0																																																																																																															3029.967159259628	3029.6836574747576	None	3029.967159259628	3031.074230740749	3031.074230740749	None	nback_2_practice	Q	None	[]	no_resp	None	correct rejection	1	3031.977243554851	None	3031.977243554851	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	8	0	8	0	7	0	7	0																																																																																																															3032.2747727630194	3031.99127471025	['4']	3032.2747727630194	None	None	3031.99127471025	nback_2_practice	D	['4']	[0.46284373223898]	4	0.46284373223898	hit	1	3032.7639807412197	None	3032.7639807412197	None							[0.46284373223898]																																																																																																													457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	8	0	8	0	8	0	8	0																																																																																																															3033.0585871095245	None	None	3033.0585871095245	3034.1618587121775	3034.1618587121775	None	nback_2_practice	H	None	[]	no_resp	None	correct rejection	1	3035.0677859689895	None	3035.0677859689895	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	8	0	8	0	9	0	9	0																																																																																																															3035.3639893560903	3035.0797445765056	None	3035.3639893560903	3036.480585102894	3036.4617698265065	3037.3569155113364	nback_2_practice	L	None	[]	no_resp	None	correct rejection	1	3037.376234836105	None	3037.376234836105	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	8	0	8	0	10	0	10	0																																																																																																															3037.6741991424933	3037.3903281927924	['4']	3037.6741991424933	None	None	None	nback_2_practice	H	['4']	[0.4793099758971948]	4	0.4793099758971948	hit	1	3038.177882611184	None	3038.177882611184	None							[0.4793099758971948]																																																																																																													457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	8	0	8	0	11	0	11	0																																																																																																															3038.479421005264	None	None	3038.479421005264	3039.597772384237	3039.580276708759	3040.470342412009	nback_2_practice	Y	None	[]	no_resp	None	correct rejection	1	3040.4896617367776	None	3040.4896617367776	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	8	0	8	0																																																																																																																																						3040.5011379731004	None	2	1.5863509784103371	3040.5011379731004	None																																																																																																														457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	0	0	0	0																																																																																																									3042.1214421624027	None	['4']	[0.6710797464475036]	3042.1214421624027	None	3043.105818435579	None	None	3043.105818435579	3044.2084434555727	3044.2084434555727	None	nback_2_practice	L	None	[]	no_resp	None	correct rejection	1	3045.110092505798	None	3045.110092505798	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	1	0	1	0																																																																																																															3045.3911744417273	3047.3878799489758	None	3045.3911744417273	3046.5123575356556	3046.5123575356556	3045.1152596625034	nback_2_practice	S	None	[]	no_resp	None	correct rejection	1	3047.4071992737445	None	3047.4071992737445	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	2	0	2	0																																																																																																															3047.699529384816	None	None	3047.699529384816	3048.808559585421	3048.808559585421	3047.4149869719404	nback_2_practice	J	None	[]	no_resp	None	correct rejection	1	3049.7061898085667	None	3049.7061898085667	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	3	0	3	0																																																																																																															3050.0031815973634	3049.7187278213387	['4']	3050.0031815973634	None	None	3049.7187278213387	nback_2_practice	S	['4']	[0.36718681480851956]	4	0.36718681480851956	hit	1	3050.3916710259364	None	3050.3916710259364	None							[0.36718681480851956]																																																																																																													457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	4	0	4	0																																																																																																															3050.686971871939	None	None	3050.686971871939	3051.8068300778104	3051.8068300778104	None	nback_2_practice	F	None	[]	no_resp	None	correct rejection	1	3052.69359062078	None	3052.69359062078	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	5	0	5	0																																																																																																															3052.974326095369	3052.698336052563	None	3052.974326095369	3054.078908901807	3054.078908901807	3052.698336052563	nback_2_practice	D	None	[]	no_resp	None	correct rejection	1	3054.9742634897557	None	3054.9742634897557	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	6	0	6	0																																																																																																															3055.2643932292413	3054.9810932876717	None	3055.2643932292413	3056.3750192046573	3056.3750192046573	3054.9810932876717	nback_2_practice	Q	None	[]	no_resp	None	correct rejection	1	3057.2730304108263	None	3057.2730304108263	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	7	0	7	0																																																																																																															3057.5700601424323	3057.2862803176977	['4']	3057.5700601424323	None	None	3057.2862803176977	nback_2_practice	D	['4']	[0.5241683217464015]	4	0.5241683217464015	hit	1	3058.127588803254	None	3058.127588803254	None							[0.5241683217464015]																																																																																																													457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	8	0	8	0																																																																																																															3058.4222446215863	None	None	3058.4222446215863	3059.5250217237917	3059.5250217237917	None	nback_2_practice	H	None	[]	no_resp	None	correct rejection	1	3060.434767830462	None	3060.434767830462	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	9	0	9	0																																																																																																															3060.7278085916187	3060.4421686364803	None	3060.7278085916187	3061.831168520148	3061.831168520148	3062.7196966068586	nback_2_practice	L	None	[]	no_resp	None	correct rejection	1	3062.7390159316274	None	3062.7390159316274	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						1	0	1	0	9	0	9	0	10	0	10	0																																																																																																															3063.03499694902	3062.7498847720562	['4']	3063.03499694902	None	None	None	nback_2_practice	H	['4']	[0.40815571226994507]	4	0.40815571226994507	hit	1	3063.475305361804	None	3063.475305361804	None							[0.40815571226994507]																																																																																																													457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
